frame_index,target_id,bbox_left,bbox_top,bbox_width,bbox_height,score,object_category,time
1367,65,447.782,1.001,151.117,124.445,1,1,45.567
1367,66,355.558,10.001,100.006,153.331,1,1,45.567
1367,67,590.003,36.670,121.114,121.111,1,1,45.567
1367,68,676.109,104.436,134.438,120.002,1,1,45.567
1367,69,628.800,215.597,151.002,148.997,1,1,45.567
1367,70,569.766,341.532,120.998,118.958,1,1,45.567
1367,71,682.317,361.613,162.995,174.614,1,1,45.567
1367,72,442.330,389.304,150.003,154.591,1,1,45.567
1367,73,250.560,501.862,142.003,134.993,1,1,45.567
1367,74,590.003,602.330,150.003,116.669,1,1,45.567
1367,75,177.779,636.667,144.448,82.224,1,1,45.567
1368,64,707.776,1.001,124.442,105.552,1,1,45.600
1368,65,447.782,1.001,151.117,113.335,1,1,45.600
1368,66,355.558,1.001,99.994,149.998,1,1,45.600
1368,67,590.003,23.335,121.114,121.111,1,1,45.600
1368,68,676.058,96.379,134.438,120.002,1,1,45.600
1368,69,628.723,207.194,151.002,148.997,1,1,45.600
1368,70,569.664,332.546,120.998,118.930,1,1,45.600
1368,71,682.278,352.570,162.995,174.492,1,1,45.600
1368,72,443.251,372.578,150.003,154.850,1,1,45.600
1368,73,250.432,485.410,142.003,134.971,1,1,45.600
1368,74,588.890,591.221,150.003,116.669,1,1,45.600
1368,75,177.779,617.774,144.448,101.110,1,1,45.600
1369,64,707.776,1.001,124.442,97.776,1,1,45.633
1369,65,447.782,1.001,151.117,104.443,1,1,45.633
1369,66,352.218,1.001,99.994,138.888,1,1,45.633
1369,67,592.218,11.110,121.114,121.111,1,1,45.633
1369,68,675.994,88.322,134.438,120.002,1,1,45.633
1369,69,628.646,198.799,151.002,148.997,1,1,45.633
1369,70,569.562,323.554,120.998,118.901,1,1,45.633
1369,71,682.253,343.526,162.995,174.370,1,1,45.633
1369,72,443.021,363.838,150.003,155.102,1,1,45.633
1369,73,250.317,476.870,142.003,134.957,1,1,45.633
1369,74,588.877,582.545,150.003,116.798,1,1,45.633
1369,75,169.997,617.774,154.445,101.110,1,1,45.633
1370,64,707.776,1.001,124.442,90.000,1,1,45.667
1370,65,447.782,1.001,151.117,104.443,1,1,45.667
1370,66,352.218,1.001,99.994,138.888,1,1,45.667
1370,67,592.218,11.110,121.114,121.111,1,1,45.667
1370,68,675.942,80.273,134.438,120.002,1,1,45.667
1370,69,628.570,190.397,151.002,148.997,1,1,45.667
1370,70,569.459,314.568,120.998,118.879,1,1,45.667
1370,71,682.214,334.483,162.995,174.240,1,1,45.667
1370,72,442.790,355.097,150.003,155.354,1,1,45.667
1370,73,249.075,476.107,142.003,134.935,1,1,45.667
1370,74,588.851,579.420,150.003,116.928,1,1,45.667
1370,75,169.997,615.557,154.445,103.334,1,1,45.667
1371,64,707.776,1.001,124.442,79.999,1,1,45.700
1371,65,447.782,1.001,151.117,87.775,1,1,45.700
1371,66,352.218,1.001,100.006,122.220,1,1,45.700
1371,67,592.218,1.001,121.114,121.111,1,1,45.700
1371,68,675.891,72.216,134.438,120.002,1,1,45.700
1371,69,628.493,181.994,151.002,148.997,1,1,45.700
1371,70,569.357,305.582,120.998,118.850,1,1,45.700
1371,71,682.176,322.106,162.995,174.118,1,1,45.700
1371,72,442.560,346.363,150.003,155.614,1,1,45.700
1371,73,248.986,462.982,142.003,134.921,1,1,45.700
1371,74,586.624,565.099,150.003,117.058,1,1,45.700
1371,75,169.997,594.446,154.445,124.445,1,1,45.700
1372,64,707.776,1.001,124.442,67.781,1,1,45.733
1372,65,447.782,1.001,151.117,75.557,1,1,45.733
1372,66,352.218,1.001,100.006,108.886,1,1,45.733
1372,67,592.218,1.001,121.114,111.110,1,1,45.733
1372,68,675.827,64.159,134.438,120.002,1,1,45.733
1372,69,628.429,173.599,151.002,148.997,1,1,45.733
1372,70,569.254,296.597,120.998,118.829,1,1,45.733
1372,71,682.138,313.164,162.995,173.995,1,1,45.733
1372,72,442.330,337.622,150.003,155.866,1,1,45.733
1372,73,248.883,454.378,142.003,134.899,1,1,45.733
1372,74,586.637,556.423,150.003,117.187,1,1,45.733
1372,75,169.997,585.554,154.445,133.337,1,1,45.733
1373,64,707.776,1.001,124.442,63.331,1,1,45.767
1373,65,447.782,1.001,151.117,75.557,1,1,45.767
1373,66,352.218,1.001,100.006,108.886,1,1,45.767
1373,67,592.218,1.001,121.114,111.110,1,1,45.767
1373,68,675.776,56.110,134.438,120.002,1,1,45.767
1373,69,628.352,165.197,151.002,148.997,1,1,45.767
1373,70,569.152,287.604,120.998,118.800,1,1,45.767
1373,71,682.099,311.998,162.995,173.866,1,1,45.767
1373,72,442.099,337.774,150.003,156.118,1,1,45.767
1373,73,249.894,452.448,142.003,135.994,1,1,45.767
1373,74,586.650,551.074,150.003,117.317,1,1,45.767
1373,75,167.782,581.220,154.445,137.779,1,1,45.767
1374,64,707.776,1.001,124.442,51.113,1,1,45.800
1374,65,447.782,1.001,151.117,65.556,1,1,45.800
1374,66,352.218,1.001,100.006,101.110,1,1,45.800
1374,67,592.218,1.001,121.114,95.558,1,1,45.800
1374,68,675.725,48.053,134.438,120.002,1,1,45.800
1374,69,628.275,156.802,151.002,148.997,1,1,45.800
1374,70,569.050,278.618,120.998,118.778,1,1,45.800
1374,71,680.960,295.027,162.995,173.743,1,1,45.800
1374,72,441.869,319.860,150.003,156.370,1,1,45.800
1374,73,249.766,438.163,142.003,135.958,1,1,45.800
1374,74,586.675,537.898,150.003,117.454,1,1,45.800
1374,75,171.110,564.552,154.445,137.779,1,1,45.800
1375,64,707.776,1.001,124.442,45.554,1,1,45.833
1375,65,447.782,1.001,151.117,57.780,1,1,45.833
1375,66,352.218,1.001,99.994,93.334,1,1,45.833
1375,67,592.218,1.001,121.114,83.333,1,1,45.833
1375,68,675.661,39.996,134.438,120.002,1,1,45.833
1375,69,628.198,148.399,151.002,148.997,1,1,45.833
1375,70,568.947,269.633,120.998,118.750,1,1,45.833
1375,71,680.960,286.092,162.995,173.621,1,1,45.833
1375,72,441.638,311.134,150.003,156.629,1,1,45.833
1375,73,249.651,429.545,142.003,135.922,1,1,45.833
1375,74,586.688,529.243,150.003,117.583,1,1,45.833
1375,75,171.110,564.552,154.445,137.779,1,1,45.833
1376,64,707.776,1.001,124.442,40.003,1,1,45.867
1376,65,447.782,1.001,151.117,57.780,1,1,45.867
1376,66,352.218,1.001,99.994,87.775,1,1,45.867
1376,67,592.218,1.001,121.114,83.333,1,1,45.867
1376,68,675.610,31.939,134.438,120.002,1,1,45.867
1376,69,628.122,139.997,151.002,148.997,1,1,45.867
1376,70,568.845,260.647,120.998,118.721,1,1,45.867
1376,71,680.960,283.824,162.995,173.491,1,1,45.867
1376,72,441.408,306.850,150.003,156.881,1,1,45.867
1376,73,249.523,420.926,142.003,135.878,1,1,45.867
1376,74,586.701,523.915,150.003,117.713,1,1,45.867
1376,75,170.995,555.840,154.445,137.779,1,1,45.867
1377,65,447.782,1.001,151.117,38.887,1,1,45.900
1377,66,352.218,1.001,99.994,76.666,1,1,45.900
1377,67,592.218,1.001,121.114,65.556,1,1,45.900
1377,68,675.558,23.890,134.438,120.002,1,1,45.900
1377,69,628.045,131.602,151.002,148.997,1,1,45.900
1377,70,568.742,251.654,120.998,118.699,1,1,45.900
1377,71,680.960,271.318,162.995,173.369,1,1,45.900
1377,72,441.178,297.958,150.003,157.133,1,1,45.900
1377,73,249.408,412.308,142.003,135.842,1,1,45.900
1377,74,586.726,515.196,150.003,117.842,1,1,45.900
1377,75,170.867,547.128,154.445,137.779,1,1,45.900
1378,66,346.662,1.001,105.562,64.447,1,1,45.933
1378,67,592.218,1.001,121.114,57.780,1,1,45.933
1378,68,675.494,15.833,134.438,120.002,1,1,45.933
1378,69,627.968,123.199,151.002,148.997,1,1,45.933
1378,70,568.640,242.669,120.998,118.670,1,1,45.933
1378,71,680.960,258.941,162.995,173.246,1,1,45.933
1378,72,440.960,289.073,150.003,157.392,1,1,45.933
1378,73,249.280,403.690,142.003,135.799,1,1,45.933
1378,74,586.739,506.484,150.003,117.972,1,1,45.933
1378,75,170.752,532.858,154.445,137.779,1,1,45.933
1379,66,346.662,1.001,105.562,64.447,1,1,45.967
1379,67,592.218,1.001,121.114,57.780,1,1,45.967
1379,68,675.494,8.417,134.438,120.002,1,1,45.967
1379,69,627.904,114.797,151.002,148.997,1,1,45.967
1379,70,568.538,233.683,120.998,118.649,1,1,45.967
1379,71,680.960,255.571,162.995,173.117,1,1,45.967
1379,72,440.730,280.181,150.003,157.644,1,1,45.967
1379,73,249.152,395.071,142.003,135.763,1,1,45.967
1379,74,586.765,497.765,150.003,118.102,1,1,45.967
1379,75,170.624,532.008,154.445,137.779,1,1,45.967
1380,66,346.662,1.001,105.562,49.997,1,1,46.000
1380,67,592.218,1.001,121.114,44.446,1,1,46.000
1380,68,675.494,1.001,134.438,120.002,1,1,46.000
1380,69,627.827,106.402,151.002,148.997,1,1,46.000
1380,70,568.435,224.698,120.998,118.620,1,1,46.000
1380,71,680.973,246.427,162.995,172.994,1,1,46.000
1380,72,440.499,271.296,150.003,157.896,1,1,46.000
1380,73,249.037,386.453,142.003,135.720,1,1,46.000
1380,74,586.778,489.053,150.003,118.238,1,1,46.000
1380,75,169.395,513.252,154.445,137.779,1,1,46.000
1380,76,392.218,645.667,136.666,73.332,1,1,46.000
1381,68,675.494,1.001,134.438,120.002,1,1,46.033
1381,69,627.750,97.999,151.002,148.997,1,1,46.033
1381,70,568.333,215.712,120.998,118.591,1,1,46.033
1381,71,680.973,237.283,162.995,172.872,1,1,46.033
1381,72,440.269,262.411,150.003,158.155,1,1,46.033
1381,73,248.909,377.834,142.003,135.684,1,1,46.033
1381,74,586.790,480.341,150.003,118.368,1,1,46.033
1381,75,169.293,504.670,154.445,137.779,1,1,46.033
1381,76,392.218,635.666,136.666,83.333,1,1,46.033
1382,68,675.494,1.001,134.438,100.001,1,1,46.067
1382,69,627.674,89.597,151.002,148.997,1,1,46.067
1382,70,568.243,206.719,120.998,126.346,1,1,46.067
1382,71,680.973,228.146,162.995,172.742,1,1,46.067
1382,72,440.038,253.519,150.003,158.407,1,1,46.067
1382,73,248.794,374.767,142.003,135.641,1,1,46.067
1382,74,586.816,471.622,150.003,118.498,1,1,46.067
1382,75,169.190,503.863,154.445,137.779,1,1,46.067
1382,76,392.218,635.666,142.221,83.333,1,1,46.067
1383,68,675.494,1.001,134.438,86.666,1,1,46.100
1383,69,627.597,78.977,151.002,148.997,1,1,46.100
1383,70,568.141,197.734,120.998,125.964,1,1,46.100
1383,71,680.973,211.226,162.995,172.620,1,1,46.100
1383,72,438.694,246.859,150.003,158.659,1,1,46.100
1383,73,248.666,366.019,142.003,135.605,1,1,46.100
1383,74,586.829,458.460,150.003,118.627,1,1,46.100
1383,75,170.202,489.586,154.445,137.779,1,1,46.100
1383,76,392.218,623.448,142.221,95.558,1,1,46.100
1384,68,675.494,1.001,134.438,79.999,1,1,46.133
1384,69,627.520,70.855,151.002,148.997,1,1,46.133
1384,70,568.038,188.748,120.998,125.590,1,1,46.133
1384,71,680.973,202.450,162.995,172.498,1,1,46.133
1384,72,438.528,237.866,150.003,158.918,1,1,46.133
1384,73,248.550,357.264,142.003,135.569,1,1,46.133
1384,74,586.854,449.834,150.003,118.757,1,1,46.133
1384,75,170.074,480.967,154.445,137.779,1,1,46.133
1384,76,392.218,617.890,142.221,101.110,1,1,46.133
1385,68,675.494,1.001,134.438,79.999,1,1,46.167
1385,69,627.443,62.734,151.002,148.997,1,1,46.167
1385,70,567.936,179.762,120.998,125.208,1,1,46.167
1385,71,682.086,203.681,162.995,172.368,1,1,46.167
1385,72,438.349,228.874,150.003,159.170,1,1,46.167
1385,73,248.422,348.516,142.003,135.526,1,1,46.167
1385,74,586.867,441.202,150.003,118.886,1,1,46.167
1385,75,169.946,480.125,154.445,137.779,1,1,46.167
1385,76,392.218,617.890,142.221,101.110,1,1,46.167
1386,68,675.494,1.001,134.438,53.330,1,1,46.200
1386,69,626.266,45.720,151.002,148.997,1,1,46.200
1386,70,567.834,170.770,120.998,124.826,1,1,46.200
1386,71,682.022,184.378,162.995,172.246,1,1,46.200
1386,72,439.283,210.989,150.003,159.422,1,1,46.200
1386,73,248.307,331.985,142.003,135.490,1,1,46.200
1386,74,586.880,432.569,150.003,119.023,1,1,46.200
1386,75,169.830,471.355,154.445,137.779,1,1,46.200
1386,76,392.218,597.888,142.221,121.111,1,1,46.200
1387,68,675.494,1.001,134.438,47.779,1,1,46.233
1387,69,626.406,39.377,151.002,148.997,1,1,46.233
1387,70,567.731,161.784,120.998,124.452,1,1,46.233
1387,71,681.971,175.637,162.995,172.123,1,1,46.233
1387,72,439.040,202.493,150.003,159.674,1,1,46.233
1387,73,248.179,323.438,142.003,135.446,1,1,46.233
1387,74,586.906,423.936,150.003,119.153,1,1,46.233
1387,75,169.702,459.259,154.445,137.779,1,1,46.233
1387,76,392.218,591.221,142.221,127.778,1,1,46.233
1388,68,675.494,1.001,134.438,47.779,1,1,46.267
1388,69,626.560,33.034,151.002,148.997,1,1,46.267
1388,70,567.629,152.798,120.998,124.070,1,1,46.267
1388,71,681.920,178.006,162.995,171.994,1,1,46.267
1388,72,438.810,193.990,150.003,159.934,1,1,46.267
1388,73,249.165,320.450,142.003,135.410,1,1,46.267
1388,74,586.918,419.753,150.003,119.282,1,1,46.267
1388,75,169.587,454.997,154.445,137.779,1,1,46.267
1388,76,392.218,591.221,142.221,127.778,1,1,46.267
1389,69,626.701,26.690,151.002,148.997,1,1,46.300
1389,70,567.526,143.813,120.998,123.689,1,1,46.300
1389,71,681.856,168.566,162.995,171.871,1,1,46.300
1389,72,438.566,185.494,150.003,160.186,1,1,46.300
1389,73,247.910,308.412,142.003,132.034,1,1,46.300
1389,74,586.944,406.584,150.003,119.412,1,1,46.300
1389,75,169.459,435.103,154.445,137.779,1,1,46.300
1389,76,392.218,571.219,142.221,147.780,1,1,46.300
1390,69,626.854,14.789,151.002,148.997,1,1,46.333
1390,70,567.424,134.820,120.998,123.314,1,1,46.333
1390,71,681.805,154.685,162.995,171.749,1,1,46.333
1390,72,438.336,176.990,150.003,160.438,1,1,46.333
1390,73,247.782,299.808,142.003,132.091,1,1,46.333
1390,74,586.957,397.951,150.003,119.542,1,1,46.333
1390,75,169.344,426.535,154.445,137.779,1,1,46.333
1390,76,392.218,565.668,142.221,153.331,1,1,46.333
1391,69,626.995,13.997,151.002,148.997,1,1,46.367
1391,70,567.322,125.834,120.998,126.266,1,1,46.367
1391,71,681.741,152.230,162.995,171.619,1,1,46.367
1391,72,439.206,177.379,150.003,160.697,1,1,46.367
1391,73,247.667,294.538,142.003,132.149,1,1,46.367
1391,74,586.970,395.993,150.003,119.671,1,1,46.367
1391,75,169.216,421.301,154.445,141.113,1,1,46.367
1391,76,392.218,559.001,142.221,159.998,1,1,46.367
1392,69,626.995,1.001,151.002,148.997,1,1,46.400
1392,70,567.219,116.849,120.998,125.633,1,1,46.400
1392,71,682.790,135.929,162.995,171.497,1,1,46.400
1392,72,438.874,162.641,150.003,160.949,1,1,46.400
1392,73,247.539,280.274,142.003,132.206,1,1,46.400
1392,74,586.995,379.433,150.003,119.801,1,1,46.400
1392,75,169.088,412.668,154.445,141.041,1,1,46.400
1392,76,392.218,544.558,142.221,174.442,1,1,46.400
1393,69,626.995,1.001,151.002,133.445,1,1,46.433
1393,70,567.117,107.863,120.998,124.992,1,1,46.433
1393,71,682.650,126.850,162.995,171.374,1,1,46.433
1393,72,438.554,153.922,150.003,161.201,1,1,46.433
1393,73,247.424,271.742,142.003,132.264,1,1,46.433
1393,74,587.008,370.836,150.003,119.938,1,1,46.433
1393,75,168.973,398.470,154.445,140.969,1,1,46.433
1393,76,392.218,527.890,142.221,182.225,1,1,46.433
1394,69,626.995,1.001,151.002,127.886,1,1,46.467
1394,70,567.014,98.870,120.998,124.358,1,1,46.467
1394,71,682.496,123.329,162.995,171.245,1,1,46.467
1394,72,438.234,156.312,150.003,161.460,1,1,46.467
1394,73,246.195,270.986,142.003,132.314,1,1,46.467
1394,74,587.034,370.008,150.003,120.067,1,1,46.467
1394,75,168.845,397.735,154.445,140.904,1,1,46.467
1394,76,392.218,527.890,142.221,182.225,1,1,46.467
1395,69,626.995,1.001,151.002,113.443,1,1,46.500
1395,70,566.912,89.885,120.998,123.725,1,1,46.500
1395,71,683.456,105.919,162.995,171.122,1,1,46.500
1395,72,439.027,136.483,150.003,161.712,1,1,46.500
1395,73,246.106,256.637,142.003,132.372,1,1,46.500
1395,74,587.046,353.448,150.003,120.197,1,1,46.500
1395,75,168.730,383.494,154.445,140.832,1,1,46.500
1395,76,392.218,514.555,142.221,182.225,1,1,46.500
1395,77,523.328,672.336,141.107,46.663,1,1,46.500
1396,69,626.995,1.001,151.002,106.776,1,1,46.533
1396,70,566.810,80.899,120.998,123.084,1,1,46.533
1396,71,683.187,97.150,162.995,171.000,1,1,46.533
1396,72,438.579,127.764,150.003,161.964,1,1,46.533
1396,73,246.016,248.040,142.003,132.430,1,1,46.533
1396,74,587.059,344.851,150.003,120.326,1,1,46.533
1396,75,168.602,374.933,154.445,140.767,1,1,46.533
1396,76,392.026,505.642,142.221,182.225,1,1,46.533
1396,77,518.886,661.219,145.562,57.780,1,1,46.533
1397,69,626.995,1.001,151.002,106.776,1,1,46.567
1397,70,566.707,80.798,120.998,122.450,1,1,46.567
1397,71,682.918,97.272,162.995,170.870,1,1,46.567
1397,72,438.131,119.038,150.003,162.223,1,1,46.567
1397,73,245.939,242.770,142.003,132.487,1,1,46.567
1397,74,588.198,340.697,150.003,120.456,1,1,46.567
1397,75,168.474,373.032,154.445,140.695,1,1,46.567
1397,76,391.834,496.728,142.221,182.225,1,1,46.567
1397,77,518.886,661.219,145.562,57.780,1,1,46.567
1398,69,626.995,1.001,151.002,85.666,1,1,46.600
1398,70,566.605,67.212,120.998,121.817,1,1,46.600
1398,71,681.523,81.677,162.995,170.748,1,1,46.600
1398,72,437.683,110.318,150.003,162.475,1,1,46.600
1398,73,245.850,229.601,142.003,132.545,1,1,46.600
1398,74,588.186,331.985,150.003,120.586,1,1,46.600
1398,75,168.358,364.313,154.445,140.623,1,1,46.600
1398,76,391.642,487.822,142.221,182.225,1,1,46.600
1398,77,512.218,642.334,153.331,76.666,1,1,46.600
1399,69,626.995,1.001,151.002,76.781,1,1,46.633
1399,70,566.502,57.506,120.998,121.176,1,1,46.633
1399,71,681.434,72.562,162.995,170.626,1,1,46.633
1399,72,437.235,101.599,150.003,162.727,1,1,46.633
1399,73,245.773,221.047,142.003,132.595,1,1,46.633
1399,74,589.286,317.722,150.003,120.722,1,1,46.633
1399,75,168.230,352.260,154.445,140.558,1,1,46.633
1399,76,391.437,478.908,142.221,182.225,1,1,46.633
1399,77,512.218,639.000,161.114,79.999,1,1,46.633
1400,69,623.667,2.110,151.002,76.781,1,1,46.667
1400,70,566.413,47.808,120.998,124.985,1,1,46.667
1400,71,681.357,70.121,162.995,170.496,1,1,46.667
1400,72,436.787,92.880,150.003,162.986,1,1,46.667
1400,73,245.683,212.494,142.003,132.653,1,1,46.667
1400,74,589.248,312.494,150.003,120.852,1,1,46.667
1400,75,168.115,343.627,154.445,140.486,1,1,46.667
1400,76,391.245,473.328,142.221,182.225,1,1,46.667
1400,77,512.218,634.558,157.773,84.442,1,1,46.667
1401,69,623.667,2.110,151.002,65.664,1,1,46.700
1401,70,566.310,38.102,120.998,123.242,1,1,46.700
1401,71,681.267,59.335,162.995,170.374,1,1,46.700
1401,72,436.339,84.161,150.003,163.238,1,1,46.700
1401,73,245.606,203.940,142.003,132.710,1,1,46.700
1401,74,589.197,299.398,150.003,120.982,1,1,46.700
1401,75,167.987,329.429,154.445,140.414,1,1,46.700
1401,76,391.053,459.907,142.221,182.225,1,1,46.700
1401,77,512.218,623.448,157.773,95.558,1,1,46.700
1402,69,623.667,2.110,151.002,51.221,1,1,46.733
1402,70,566.208,28.404,120.998,121.493,1,1,46.733
1402,71,681.178,48.557,162.995,170.251,1,1,46.733
1402,72,435.891,70.999,150.003,163.490,1,1,46.733
1402,73,245.517,195.394,142.003,132.768,1,1,46.733
1402,74,589.158,290.873,150.003,121.111,1,1,46.733
1402,75,167.872,320.940,154.445,140.350,1,1,46.733
1402,76,390.861,451.015,142.221,182.225,1,1,46.733
1402,77,512.218,611.222,157.773,107.777,1,1,46.733
1403,69,623.667,2.110,151.002,51.221,1,1,46.767
1403,70,566.106,28.699,120.998,119.750,1,1,46.767
1403,71,681.088,43.337,162.995,175.680,1,1,46.767
1403,72,436.557,67.831,150.003,163.742,1,1,46.767
1403,73,245.427,193.507,142.003,132.826,1,1,46.767
1403,74,589.120,286.790,150.003,121.241,1,1,46.767
1403,75,167.744,319.118,154.445,140.278,1,1,46.767
1403,76,390.669,446.573,142.221,182.225,1,1,46.767
1403,77,512.218,605.664,157.773,113.335,1,1,46.767
1404,70,566.003,9.000,120.998,118.001,1,1,46.800
1404,71,680.998,27.000,162.995,169.999,1,1,46.800
1404,72,434.995,58.003,150.003,164.002,1,1,46.800
1404,73,246.464,180.187,142.003,132.876,1,1,46.800
1404,74,589.082,271.462,150.003,121.370,1,1,46.800
1404,75,167.616,302.659,154.445,140.206,1,1,46.800
1404,76,390.464,426.485,142.221,182.225,1,1,46.800
1404,77,505.562,592.337,166.669,126.670,1,1,46.800
1405,70,564.890,1.001,120.998,118.001,1,1,46.833
1405,71,680.998,27.000,162.995,169.999,1,1,46.833
1405,72,440.550,50.220,150.003,164.002,1,1,46.833
1405,73,246.323,171.540,142.003,132.934,1,1,46.833
1405,74,589.043,263.016,150.003,121.500,1,1,46.833
1405,75,167.501,294.206,154.445,140.141,1,1,46.833
1405,76,390.272,417.730,142.221,182.225,1,1,46.833
1405,77,505.562,584.554,166.669,134.446,1,1,46.833
1406,70,564.890,1.001,120.998,118.001,1,1,46.867
1406,71,680.998,21.442,162.995,169.999,1,1,46.867
1406,72,440.550,43.553,150.003,164.002,1,1,46.867
1406,73,246.182,162.893,142.003,132.991,1,1,46.867
1406,74,587.891,261.230,150.003,121.637,1,1,46.867
1406,75,167.373,293.530,154.445,140.069,1,1,46.867
1406,76,390.080,422.316,142.221,182.225,1,1,46.867
1406,77,505.562,583.445,166.669,135.554,1,1,46.867
1407,70,564.890,1.001,120.998,109.109,1,1,46.900
1407,71,682.112,1.001,162.995,169.999,1,1,46.900
1407,72,440.550,24.221,150.003,164.002,1,1,46.900
1407,73,246.042,147.578,142.003,133.049,1,1,46.900
1407,74,586.778,246.996,150.003,121.766,1,1,46.900
1407,75,167.258,280.397,154.445,139.997,1,1,46.900
1407,76,390.989,403.279,142.221,182.225,1,1,46.900
1407,77,505.562,566.777,168.883,152.222,1,1,46.900
1407,78,350.003,669.002,152.218,49.997,1,1,46.900
